player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Doinb,mid,LPL,1,106,0.774,66.4,65.9,63.1,76.0,51.4,70.9,76.3,9,0.222,32,0.508,3.152,2.034,FunPlus Phoenix,23
Tian,jng,LPL,1,106,0.774,74.7,53.8,57.7,60.9,53.5,51.3,76.3,9,0.222,14,0.553,3.152,2.077,FunPlus Phoenix,19
Lwx,bot,LPL,1,106,0.774,67.9,50.5,54.1,63.8,71.2,51.2,75.9,9,0.222,12,0.292,3.152,1.993,FunPlus Phoenix,21
Clid,jng,LCK,1,137,0.701,62.7,67.4,58.0,60.6,45.4,47.1,75.6,21,0.19,15,0.391,2.94,2.034,Gen.G|SK Telecom T1,20
Crisp,sup,LPL,1,106,0.774,62.8,52.6,60.7,64.5,51.0,54.9,75.6,9,0.222,14,0.171,3.152,2.438,FunPlus Phoenix,21
GimGoon,top,LPL,1,106,0.774,55.4,55.8,60.6,78.2,59.8,65.8,75.5,9,0.222,25,0.109,3.152,2.576,FunPlus Phoenix,24
Chovy,mid,LCK,1,105,0.705,66.6,63.8,42.7,57.7,46.1,59.3,74.9,6,0.0,28,0.332,2.749,1.842,Griffin|Kiwoom DRX,18
Teddy,bot,LCK,1,137,0.686,58.5,61.6,62.4,62.5,47.1,59.1,74.9,22,0.182,18,0.227,2.826,1.798,SK Telecom T1|T1,21
Mikyx,sup,LEC,1,84,0.714,64.9,58.2,51.7,61.3,50.0,62.1,74.7,15,0.133,17,0.277,2.733,1.98,G2 Esports,21
Faker,mid,LCK,1,136,0.691,57.3,53.9,56.8,76.6,47.4,61.9,74.7,21,0.19,27,0.026,2.917,2.242,SK Telecom T1|T1,23
Khan,top,LCK,1,134,0.687,62.1,61.3,56.1,74.1,44.7,53.6,74.6,22,0.182,20,0.29,2.696,1.984,SK Telecom T1,23
Jankos,jng,LEC,1,86,0.698,68.4,56.3,53.1,74.6,52.0,49.5,74.3,16,0.125,13,0.364,2.515,1.687,G2 Esports,24
Lehends,sup,LCK,1,107,0.682,73.3,64.4,40.6,57.4,46.7,66.5,74.2,7,0.0,21,0.517,2.364,1.448,Griffin|Hanwha Life Esports,21
Ming,sup,LPL,1,107,0.645,65.0,64.9,68.0,57.2,55.1,57.6,74.0,10,0.4,18,0.516,2.328,1.418,Royal Never Give Up,21
LokeN,bot,LPL,1,108,0.639,50.6,53.9,61.6,63.7,48.0,62.4,73.9,23,0.217,17,-0.07,2.763,1.973,JD Gaming|Top Esports,21
Caps,mid,LEC,1,86,0.698,68.2,49.1,52.3,56.9,54.5,65.6,73.8,16,0.125,28,0.216,2.515,1.742,G2 Esports,20
Perkz,bot,LEC,1,86,0.698,65.3,52.4,51.3,61.1,64.3,66.8,73.7,16,0.125,20,0.174,2.515,1.606,G2 Esports,21
Wunder,top,LEC,1,87,0.701,66.4,46.9,55.5,63.9,51.2,70.4,73.6,16,0.125,29,0.144,2.515,1.951,G2 Esports,21
Xiaohu,mid,LPL,1,107,0.645,59.9,55.9,69.3,63.2,65.3,62.9,73.3,10,0.4,24,0.274,2.328,1.535,Royal Never Give Up,21
Uzi,bot,LPL,1,88,0.636,72.5,65.7,68.0,78.5,63.4,49.4,73.0,7,0.286,12,0.773,1.852,0.666,Royal Never Give Up,28
Ruin,top,LCS,1,68,0.691,70.0,54.8,58.3,75.0,34.0,56.0,72.9,11,0.182,22,0.422,2.105,1.312,CLG Academy|Counter Logic Gaming|Fenerbahçe Esports,24
TheShy,top,LPL,1,112,0.634,76.7,46.2,58.5,48.7,66.8,65.3,72.2,19,0.211,25,0.609,1.796,0.851,Invictus Gaming,20
Nuguri,top,LCK,1,106,0.613,71.9,61.8,62.9,48.4,50.6,50.0,72.1,22,0.273,18,0.627,1.764,0.804,Dplus Kia,20
Knight,mid,LPL,1,103,0.621,73.2,59.7,55.2,49.8,46.4,67.9,72.0,22,0.227,29,0.585,1.763,0.794,Top Esports,19
Tarzan,jng,LCK,1,101,0.673,70.6,61.1,41.8,54.3,40.8,53.9,71.8,7,0.0,17,0.346,1.924,1.187,Griffin,20
Ning,jng,LPL,1,105,0.629,69.3,47.0,55.6,61.6,40.3,60.1,71.7,18,0.167,20,0.172,2.046,1.445,Invictus Gaming,21
Rookie,mid,LPL,1,113,0.628,65.0,55.4,65.7,52.6,49.5,54.7,71.6,19,0.211,21,0.304,1.927,1.17,Invictus Gaming,19
JackeyLove,bot,LPL,1,122,0.631,61.6,47.6,57.1,54.8,43.8,56.1,71.6,20,0.2,15,-0.001,2.161,1.472,Invictus Gaming,19
ShowMaker,mid,LCK,1,120,0.592,58.1,66.2,67.3,51.0,74.2,51.9,71.5,27,0.259,24,0.422,1.8,0.964,Dplus Kia,19
CoreJJ,sup,LCS,1,80,0.662,65.1,63.7,54.8,74.2,48.7,46.2,71.2,15,0.067,12,0.366,1.791,1.08,Team Liquid,25
Baolan,sup,LPL,1,116,0.638,53.0,53.4,53.7,53.9,52.0,61.7,71.2,18,0.222,17,-0.086,2.163,1.799,Invictus Gaming,20
Karsa,jng,LPL,1,102,0.618,63.9,60.1,58.7,63.8,51.2,48.1,70.8,8,0.25,13,0.331,1.743,1.042,Royal Never Give Up|Top Esports,22
Viper,bot,LCK,1,101,0.673,61.5,59.8,42.3,52.9,50.5,62.4,70.8,7,0.0,22,0.096,1.924,1.224,Griffin,19
Effort,sup,LCK,1,55,0.764,46.3,56.4,57.9,54.6,38.8,54.8,70.8,6,0.167,12,-0.187,2.161,1.886,SK Telecom T1|T1,19
Deft,bot,LCK,1,110,0.609,65.4,56.9,68.5,65.6,44.5,61.2,70.7,18,0.278,18,0.38,1.685,0.834,Kingzone DragonX|Kiwoom DRX,23
Doublelift,bot,LCS,1,80,0.662,61.1,62.0,52.2,76.2,44.1,50.6,70.6,15,0.067,12,0.217,1.791,1.035,Team Liquid,26
369,top,LPL,1,91,0.637,65.9,52.2,60.4,50.0,50.0,51.0,70.4,17,0.235,18,0.312,1.681,1.02,Top Esports,18
Hylissang,sup,LEC,1,73,0.644,70.4,47.7,56.4,70.7,40.9,51.8,70.1,16,0.188,15,0.257,1.669,1.068,Fnatic,24
Rekkles,bot,LEC,1,72,0.653,52.1,62.1,55.1,67.6,62.1,60.4,69.9,15,0.2,16,0.049,1.802,1.168,Fnatic,23
BeryL,sup,LCK,1,89,0.618,54.8,61.0,71.2,60.6,44.2,63.9,69.6,17,0.353,18,0.212,1.617,1.062,Dplus Kia,22
