player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Chovy,mid,LCK,1,124,0.726,74.2,68.1,73.4,71.3,48.4,56.8,76.2,10,0.5,22,0.932,2.778,1.723,Gen.G,25
Knight,mid,LPL,1,173,0.717,77.2,61.5,64.0,73.9,48.9,63.3,76.0,9,0.333,25,0.882,2.722,1.718,Bilibili Gaming,26
Kiin,top,LCK,1,124,0.726,73.2,61.8,74.7,75.2,42.8,64.2,75.9,10,0.5,25,0.749,2.778,1.718,Gen.G,27
Cboi,jng,ROL,3,71,0.873,66.5,55.4,71.8,79.8,56.8,57.8,75.3,5,0.4,17,0.449,2.797,2.853,Frites Esports Club|Valerion,28
113,jng,TCL,15,77,0.753,68.3,48.0,74.4,69.5,44.6,65.3,75.3,8,0.625,21,0.389,2.842,3.032,Berlin International Gaming|Misa Esports,22
FlickeR,bot,ROL,3,72,0.861,70.3,57.7,75.3,58.3,49.8,57.2,75.2,6,0.5,18,0.639,2.606,2.444,Frites Esports Club,21
Viper,bot,LPL,1,173,0.717,64.9,65.5,63.6,74.2,60.7,63.2,75.1,9,0.333,25,0.464,2.722,2.143,Bilibili Gaming,26
Ruler,bot,LCK,1,124,0.726,61.6,59.9,72.1,78.1,46.6,61.4,75.1,10,0.5,21,0.374,2.778,2.292,Gen.G,28
Archer,bot,LJL,15,72,0.694,76.0,63.5,49.5,79.7,37.2,52.2,75.0,4,0.0,17,0.714,2.452,2.285,CITA Kaizen|Rising Gaming,28
Canyon,jng,LCK,1,124,0.726,58.9,56.7,74.5,73.5,46.8,57.0,75.0,10,0.5,16,0.322,2.778,2.212,Gen.G,25
ON,sup,LPL,1,173,0.717,63.7,60.4,66.6,62.1,54.4,49.6,74.9,9,0.333,23,0.381,2.722,2.07,Bilibili Gaming,23
Seal,sup,ROL,3,72,0.861,65.5,58.1,70.3,72.6,48.9,55.1,74.7,6,0.5,16,0.411,2.606,2.356,Frites Esports Club,25
Shy Carry,bot,EBL,3,64,0.859,70.2,52.8,58.6,65.4,48.5,52.3,74.7,3,0.333,14,0.402,2.634,2.753,Anubis Gaming|Partizan Sangal,22
B Butcher,sup,AL,3,82,0.756,60.8,60.1,76.2,74.9,50.2,57.0,74.7,8,0.5,18,0.416,2.611,2.357,Anubis Gaming|FN Esports,26
Wolorz,mid,ROL,3,72,0.861,62.7,56.7,71.7,58.4,58.6,63.6,74.5,6,0.5,19,0.356,2.606,2.626,Frites Esports Club,20
Xun,jng,LPL,1,173,0.717,61.9,51.3,65.4,70.2,68.7,57.6,74.5,9,0.333,21,0.214,2.722,2.261,Bilibili Gaming,24
Zicssi,jng,LFL,2,96,0.708,71.0,57.0,71.4,72.1,41.9,57.0,74.4,9,0.333,18,0.569,2.399,1.964,Solary,24
Duro,sup,LCK,1,124,0.726,52.9,58.4,69.2,68.5,47.9,55.2,74.3,10,0.5,21,0.072,2.778,2.417,Gen.G,24
Aether,sup,LAS,3,64,0.781,63.3,58.5,47.0,78.6,43.4,62.9,74.2,7,0.0,20,0.161,2.663,2.681,T1 Esports Academy Rookies,29
Mercy9,mid,LES,3,77,0.701,68.9,60.3,73.3,58.4,48.0,57.3,74.1,4,0.5,19,0.626,2.245,1.912,Team Heretics Academy,21
Bin,top,LPL,1,143,0.72,69.7,52.1,67.4,62.9,40.5,51.4,74.1,8,0.375,19,0.411,2.43,1.71,Bilibili Gaming,23
Zoelys,sup,LFL,2,114,0.693,71.6,57.2,54.9,67.8,53.7,58.3,74.0,13,0.154,21,0.467,2.347,2.258,Galions,23
