player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Knight,mid,LPL,1,173,0.717,77.2,61.5,64.0,73.9,48.9,63.3,76.0,9,0.333,25,0.882,2.722,1.718,Bilibili Gaming,26
Viper,bot,LPL,1,173,0.717,64.9,65.5,63.6,74.2,60.7,63.2,75.1,9,0.333,25,0.464,2.722,2.143,Bilibili Gaming,26
ON,sup,LPL,1,173,0.717,63.7,60.4,66.6,62.1,54.4,49.6,74.9,9,0.333,23,0.381,2.722,2.07,Bilibili Gaming,23
Xun,jng,LPL,1,173,0.717,61.9,51.3,65.4,70.2,68.7,57.6,74.5,9,0.333,21,0.214,2.722,2.261,Bilibili Gaming,24
Bin,top,LPL,1,143,0.72,69.7,52.1,67.4,62.9,40.5,51.4,74.1,8,0.375,19,0.411,2.43,1.71,Bilibili Gaming,23
fengyue,sup,LPL,1,121,0.587,51.8,49.6,51.3,48.4,57.7,52.4,68.5,22,0.136,21,-0.099,1.701,1.554,Ninjas in Pyjamas|Top Esports,21
Tarzan,jng,LPL,1,133,0.579,69.7,62.3,58.6,72.5,57.4,53.8,68.1,17,0.235,20,0.52,1.134,0.448,Anyone's Legend,27
Hope,bot,LPL,1,133,0.579,56.1,60.9,56.3,68.3,53.9,50.2,65.8,17,0.235,17,0.116,1.134,0.87,Anyone's Legend,26
Kael,sup,LPL,1,133,0.579,55.3,58.3,60.3,48.0,48.4,57.4,65.6,17,0.235,21,0.086,1.134,0.837,Anyone's Legend,22
Croco,jng,LPL,1,39,0.692,64.4,61.8,41.2,68.6,47.9,58.7,63.9,1,0.0,14,0.212,0.813,0.436,LNG Esports,26
TheShy,top,LPL,1,30,0.7,60.8,45.8,48.7,71.8,48.7,64.5,63.6,0,0.0,17,-0.06,1.007,0.839,Invictus Gaming,27
HOYA,top,LPL,1,92,0.587,60.5,62.7,62.3,65.1,39.3,56.5,63.5,13,0.231,22,0.291,0.703,0.241,Ninjas in Pyjamas,26
Tian,jng,LPL,1,93,0.559,58.3,58.0,57.6,68.9,50.3,48.3,63.4,19,0.158,12,0.158,0.804,0.479,Top Esports,26
Creme,mid,LPL,1,136,0.537,65.4,57.9,49.6,54.1,47.0,51.4,63.0,27,0.111,18,0.232,0.695,0.352,Top Esports,23
Flandre,top,LPL,1,100,0.59,49.9,62.8,56.0,73.3,55.7,53.2,63.0,12,0.167,19,0.038,0.848,0.604,Anyone's Legend|Bilibili Gaming,28
ZUIAN,top,LPL,1,93,0.559,57.4,57.8,49.5,45.6,61.4,52.7,62.8,19,0.158,18,0.067,0.804,0.538,Top Esports,21
HongQ,mid,LPL,1,158,0.506,62.0,61.2,46.1,41.1,61.5,59.7,62.7,21,0.048,23,0.227,0.657,0.319,JD Gaming,19
JackeyLove,bot,LPL,1,93,0.559,53.5,56.1,60.2,66.8,52.1,58.0,62.6,19,0.158,19,0.035,0.804,0.615,Top Esports,26
Vampire,sup,LPL,1,158,0.506,59.1,61.6,47.1,40.6,49.6,52.6,62.1,21,0.048,21,0.142,0.657,0.329,JD Gaming,21
Care,mid,LPL,1,93,0.581,45.9,67.2,61.0,50.6,56.6,52.7,62.0,13,0.231,19,0.082,0.703,0.509,Ninjas in Pyjamas,22
Guwon,jng,LPL,1,93,0.581,55.0,52.9,64.3,53.0,47.0,62.2,61.8,13,0.231,22,0.052,0.703,0.483,Ninjas in Pyjamas,23
Meiko,sup,LPL,1,68,0.529,64.0,57.6,52.2,70.1,44.3,52.9,61.5,6,0.0,19,0.252,0.5,0.074,Invictus Gaming,28
GALA,bot,LPL,1,158,0.506,55.3,59.4,46.9,61.7,56.7,60.7,61.2,21,0.048,21,0.019,0.657,0.479,JD Gaming,25
JunJia,jng,LPL,1,152,0.507,57.7,56.1,44.6,58.2,71.2,49.2,61.0,20,0.05,21,0.039,0.616,0.412,JD Gaming,24
Xiaoxu,top,LPL,1,158,0.506,53.2,58.3,47.8,54.1,46.4,53.3,60.7,21,0.048,23,-0.053,0.657,0.513,JD Gaming,23
1xn,bot,LPL,1,53,0.547,72.2,61.7,42.7,41.5,34.7,52.8,59.9,4,0.0,16,0.446,0.163,-0.466,LNG Esports,22
Rookie,mid,LPL,1,73,0.493,61.1,59.6,56.0,63.6,79.8,60.3,59.9,7,0.143,19,0.352,0.243,-0.215,Invictus Gaming,26
Elk,bot,LPL,1,100,0.47,60.0,61.6,54.5,57.9,50.1,62.2,59.7,13,0.077,20,0.206,0.333,-0.044,Weibo Gaming,25
Zika,top,LPL,1,100,0.47,59.2,56.8,50.9,50.6,54.7,49.8,59.0,13,0.077,17,0.121,0.333,0.058,Weibo Gaming,23
MISSING,sup,LPL,1,45,0.6,57.6,54.3,43.7,58.4,40.5,50.1,57.6,2,0.0,16,-0.084,0.344,0.246,LNG Esports,25
yaoyao,sup,LPL,1,46,0.522,54.4,55.7,59.3,56.5,79.8,56.3,57.5,7,0.286,16,0.059,0.221,-0.008,SillySilly Gaming|Team WE,25
JiaQi,bot,LPL,1,101,0.495,62.8,54.7,45.8,43.0,64.7,49.5,56.8,14,0.0,16,0.131,0.084,-0.224,Invictus Gaming|Top Esports,22
Angel,mid,LPL,1,31,0.516,55.8,63.9,51.0,64.4,47.6,50.4,56.6,0,0.0,12,0.093,0.091,-0.11,EDward Gaming,26
sheer,top,LPL,1,53,0.547,57.0,56.6,41.9,42.6,40.7,45.4,56.1,4,0.0,15,-0.063,0.163,0.071,LNG Esports,21
Xiaohu,mid,LPL,1,100,0.47,44.5,57.5,47.5,74.1,45.9,61.2,55.7,13,0.077,23,-0.312,0.333,0.532,Weibo Gaming,28
Wenbo,top,LPL,1,20,0.7,53.9,51.2,50.6,39.8,43.9,51.9,55.4,1,0.0,8,-0.156,0.172,0.164,Bilibili Gaming,19
Erha,sup,LPL,1,141,0.426,54.2,56.5,53.5,45.4,54.0,59.1,54.9,35,0.086,23,0.018,-0.025,-0.203,Team WE|Weibo Gaming,23
Crisp,sup,LPL,1,52,0.462,43.2,59.0,65.5,69.7,81.0,57.3,54.8,8,0.25,16,-0.104,0.064,-0.002,LGD Gaming,28
Saber,mid,LPL,1,25,0.36,57.9,63.3,60.4,39.3,72.7,55.5,54.2,7,0.143,12,0.253,-0.294,-0.65,Ultra Prime,21
Photic,bot,LPL,1,75,0.48,51.4,63.6,61.1,48.6,73.6,52.6,53.9,10,0.3,16,0.189,-0.27,-0.646,Invictus Gaming|Ninjas in Pyjamas|Oh My God,24
Breathe,top,LPL,1,81,0.494,51.1,61.2,52.5,57.5,63.5,44.0,53.9,11,0.182,17,-0.001,-0.111,-0.236,Anyone's Legend|Invictus Gaming,25
Assum,bot,LPL,1,77,0.532,55.5,54.6,47.3,48.1,39.6,54.4,53.7,10,0.1,19,-0.124,-0.038,-0.087,Invictus Gaming|Ninjas in Pyjamas,23
369,top,LPL,1,43,0.488,52.8,56.7,45.7,57.7,81.5,63.5,53.7,8,0.0,17,-0.035,-0.113,-0.207,Top Esports,25
Wei,jng,LPL,1,111,0.459,57.9,62.1,46.1,51.1,60.8,53.7,53.6,13,0.077,16,0.145,-0.263,-0.53,Invictus Gaming,24
naiyou,jng,LPL,1,43,0.488,51.1,55.2,49.1,43.1,80.9,65.5,53.4,8,0.0,16,-0.075,-0.113,-0.176,Top Esports,22
Zhuo,sup,LPL,1,108,0.519,55.9,63.2,56.3,52.3,42.5,56.9,53.1,18,0.167,21,0.12,-0.303,-0.565,Ninjas in Pyjamas|Top Esports,25
Burdol,top,LPL,1,80,0.45,60.7,56.8,59.9,45.5,62.0,66.0,53.0,12,0.167,23,0.209,-0.382,-0.675,LGD Gaming,23
